id,id_oeuvre,segment_numero,segment_texte,ref_niv1,ref_niv2,ref_niv3,ref_niv4,ref_niv5,ref_niv1_texte,ref_niv2_texte,ref_niv3_texte,ref_niv4_texte,ref_niv5_texte,lien_1,lien_2,lien_3,lien_4,fiabilite,nature,texte_original,notes,paragraphe,rang,page,controle_rang_manuel,controle_verifie,marquage_source
"","A0010O0023","860","On voit que la convoitise de la femme d’un autre diffère essentiellement de la convoitise de la maison du prochain, parce que chacune de ces prescriptions commence de la même manière : « Tu ne désireras pas la femme de ton prochain ; Tu ne désireras pas la maison de ton prochain » tandis que les paroles qui suivent ne forment qu’un tout avec ce dernier commandement.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","2","3","438","","false","Codex (IA)"
"","A0010O0023","861","Après avoir dit : « Tu ne désireras pas la femme de ton prochain » l’Écriture n’ajoute pas : ni sa maison, ni son champ, ni son serviteur, et le reste ; elle n’unit ensemble que ce qui forme un seul commandement et le sépare du précepte où il est question de la femme du prochain.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","2","4","438","","false","Codex (IA)"
"","A0010O0023","862","Mais quand il est dit : « Tu n’auras pas d’autres dieux que moi » ce qui suit paraît n’être que le développement exact de la même pensée.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","2","5","438","","false","Codex (IA)"
"","A0010O0023","863","« Tu ne te feras pas d’idole, ni aucune image de tout ce qui est en haut dans le ciel, et en bas sur la terre, ni de tout ce qui est dans l’eau sous la terre ; tu ne les adoreras point et tu ne leur rendras point de culte » à quoi tout cela se rapporte-t-il, si ce n’est à ce commandement : « Tu n’auras pas d’autres dieux que moi ? »","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","2","6","438","","false","Codex (IA)"
"","A0010O0023","864","3. On demande encore quelle différence il y a entre ces mots : « Tu ne déroberas point » et la défense qui est faite, un peu plus bas, de désirer les biens du prochain. Sans doute on n’est pas voleur, parce qu’on désire le bien d’autrui ; mais si tout voleur sent en lui ce désir, la défense de voler pouvait donc être comprise dans la défense générale de convoiter le bien du prochain.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","3","1","438","","false","Codex (IA)"
"","A0010O0023","865","De même, quelle différence entre ces mots : « Tu ne commettras point d’adultère » et ceux-ci qui viennent un peu après : « Tu ne désireras pas la femme de ton prochain ? » En disant : « Tu ne commettras pas d’adultère » ne comprenait-on pas l’un et l’autre ?","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","3","2","438","","false","Codex (IA)"
"","A0010O0023","866","Mais peut-être la double défense de voler et de commettre l’adultère regarde-t-elle les actes extérieurs ; tandis que les autres prescriptions se rapportent à la convoitise de l’âme ; deux choses tout à fait différentes.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","3","3","438","","false","Codex (IA)"
"","A0010O0023","867","Car on peut se rendre coupable d’adultère, sans désirer la femme de son prochain, en commettant le mal avec elle pour tout autre motif ; comme on peut le désirer, mais ne pas en venir à l’acte coupable, par là crainte du châtiment. La Loi a peut-être voulu faire voir qu’il y a péché dans l’un et l’autre cas.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","3","4","438","","false","Codex (IA)"
"","A0010O0023","868","4. On demande aussi ordinairement si la <i>fornication</i> est comprise dans le mot <i>mœchia</i>, adultère, mot grec que l’Écriture a latinisé. Les Grecs ne désignent sous cette expression que les hommes adultères. Cependant la Loi n’a pas été donnée pour les hommes à l’exclusion des femmes.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","1","438","","false","Codex (IA)"
"","A0010O0023","869","Parce qu’il est écrit : « Tu ne désireras pas la femme de ton prochain » la femme ne doit pas se croire en dehors de la Loi ni autorisée à désirer l’homme de sa voisine.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","2","438","","false","Codex (IA)"
"","A0010O0023","870","Si donc le texte de la Loi qui parle de l’homme, s’applique également à la femme, quoiqu’il ne la nomme pas, à combien plus forte raison ce commandement : « Tu ne commettras point d’adultère » regarde-t-il les deux sexes, puisqu’il peut s’appliquer à l’un et à l’autre, de même que ces préceptes : « Tu ne tueras point, tu ne déroberas point » et autres semblables qui ne désignant point de sexe, se rapportent à tous les deux.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","3","438","","false","Codex (IA)"
"","A0010O0023","871","Cependant quand il y en a un de nommé, c’est le plus noble, c’est-à-dire l’homme, et la femme doit se considérer comme liée par les mêmes commandements. Par conséquent, si une femme mariée est adultère, en se livrant à un homme qui n’est pas le sien, bien qu’il soit libre ; de même un homme marié est certainement coupable d’adultère, s’il commet le péché avec une femme qui n’est pas la sienne, quoiqu’elle ne soit point liée par le mariage.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","4","438","","false","Codex (IA)"
"","A0010O0023","872","Mais voici une question qui vaut la peine d’être posée : Un homme qui n’est pas marié et une femme qui ne l’est pas non plus, ayant commerce ensemble, transgressent-ils tous les deux ce commandement ?","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","5","439","","false","Codex (IA)"
"","A0010O0023","873","S’ils ne le transgressent pas, le Décalogue ne contient aucune défense contre la fornication, mais seulement contre l’adultère, quoique, suivant le langage de l’Écriture, tout adultère soit une fornication. Le Seigneur ne dit-il pas en effet, dans l’Évangile : « Quiconque renverra sa femme, excepté pour cause de fornication, la fait tomber dans l’adultère[[192]] ? »","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[192]] Mt. V, 32","4","6","439","","false","Codex (IA)"
"","A0010O0023","874","Qu’une femme mariée pèche avec un autre, il appelle cela fornication : ce qui est cependant un adultère. Tout adultère est donc désigné dans l’Écriture sous le nom de fornication. Peut-on dire, par réciprocité, que toute fornication est un adultère ?","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","7","439","","false","Codex (IA)"
"","A0010O0023","875","Il ne me revient pas à la mémoire un seul passage de l’Écriture où cette manière de parler soit employée Mais s’il n’est pas permis de dire que toute fornication soit un adultère, je ne vois pas en quel endroit du Décalogue se trouve défendu le commerce entre deux personnes libres.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","8","439","","false","Codex (IA)"
"","A0010O0023","876","Toutefois, si l’on considère comme un vol toute usurpation illégitime du bien d’autrui, – car celui qui a défendu le vol n’a point autorisé la rapine ; mais en mettant la partie pour le tout il a voulu exprimer tout ce qui ne peut légitimement être ravi au prochain, – nous devons également regarder comme défendu sous le nom d’adultère tout acte coupable et tout usage illégitime des membres.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","4","9","439","","false","Codex (IA)"
"","A0010O0023","877","5. Quant à. ce commandement. « Tu ne tueras pas » on ne doit pas croire qu’il est violé, lorsque Dieu ou la loi condamne quelqu’un à mort. À celui qui commande revient la responsabilité, quand celui qui exécute n’a pas le droit de refuser l’obéissance.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","5","1","439","","false","Codex (IA)"
"","A0010O0023","878","6. Enfin on demande souvent si dans ces paroles : « Tu ne diras pas de faux-témoignage <i>contre ton prochain</i> » se trouve la condamnation de toute espèce de mensonge : ce commandement s’élèverait-il contre ceux qui disent qu’il est permis de mentir, quand le mensonge est utile à quelqu’un et ne fait point de tort à celui à qui l’on ment ?","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","6","1","439","","false","Codex (IA)"
"","A0010O0023","879","De pareils mensonges ne sont point <i>contre le prochain</i> : or, c’est ce que l’Écriture semble avoir eu principalement en vue ; car elle aurait pu dire simplement : « Tu ne diras pas de faux témoignage » comme elle a dit « Tu ne tueras pas, Tu ne commettras pas d’adultère, Tu ne déroberas point. »","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","","6","2","439","","false","Codex (IA)"
"","A0010O0023","880","Mais c’est là une question qui exigerait de grands développements, et le temps nous manque pour expliquer ici à notre aise en quel sens il faut prendre ces paroles : « Vous perdrez ceux qui usent de mensonge[[193]] » celles-ci : « Garde-toi de toute espèce de mensonge[[194]] » et autres semblables.","Livre deuxième","Question LXXI","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[193]] Ps. V, 7
[[194]] Sir. VII, 14","6","3","439","","false","Codex (IA)"
"","A0010O0023","881","« Et tout le peuple voyait la voix, et les lampes, et ce son de la trompette, et la montagne couverte de fumée. » On a coutume de demander comment le peuple <i>voyait</i> cette <i>voix</i>, puisque, comme on le voit, c’est à <i>l’oreille</i> plutôt qu’aux yeux que s’adressent les <i>sons</i>.","Livre deuxième","Question LXXII","","","","Questions sur l’Exode","Emploi du verbe voir.
Exode 20, 18","","","","","","","","","texte","","","1","1","439","","false","Codex (IA)"
"","A0010O0023","882","Mais de même que je viens de dire : comme on le voit, rapportant ce mot à tout ce que j’avais dit ; de même, <i>voir</i>, dans son acception générale, s’entend des facultés de l’âme aussi bien que de nos sens corporels de là ces mots de la Genèse : « Jacob ayant <i>vu</i> qu’il y avait du <i>blé</i> en <i>Égypte</i>[[195]] » quand rien de tout cela n’était sous ses yeux.","Livre deuxième","Question LXXII","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[195]] Gen. XLII, 1, suivant les Septante","1","2","439","","false","Codex (IA)"
"","A0010O0023","883","Cependant, au sentiment de plusieurs interprètes, <i>voir une voix</i> signifierait la comprendre, ou la voir des yeux de l’âme.","Livre deuxième","Question LXXII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","1","3","439","","false","Codex (IA)"
"","A0010O0023","884","Voulant faire ici une énumération rapide, l’historien sacré rapporte ce que voyait le peuple : la voix du tonnerre et les lampes, le son de la trompette et la montagne toute en feu ; mais s’il s’était servi du verbe entendre, combien il eût été plus difficile d’expliquer comment le peuple entendait les lampes et la montagne couverte de fumée, objets qui tombent sous le sens de la vue.","Livre deuxième","Question LXXII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","1","4","439","","false","Codex (IA)"
